Gene_set,term,Overlap,P-value,Adjusted_P_value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,library,tag
LINCS_L1000_Chem_Pert_down,LJP009 HA1E 24H-ZM-447439-10,10/75,2.291838445654722e-09,7.366680024541548e-07,0,0,16.876068376068375,335.7310111931785,ACTA2;CNN1;RCAN1;AZGP1;SERPINE2;MAL;PLAT;FILIP1L;MYL9;CRYAB,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch
LINCS_L1000_Chem_Pert_down,LJP008 HCC515 24H-dasatinib-1.11,11/99,2.5923564233260892e-09,8.191406915265808e-07,0,0,13.772346368715084,272.2889085047732,EGR2;SPARC;LGALS1;SERPINE2;TPM1;TNC;PMP22;COL9A3;FXYD6;CTNNAL1;GPM6B,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch
LINCS_L1000_Chem_Pert_down,LJP006 HS578T 24H-afatinib-10,13/154,2.762502117796818e-09,8.583554497014345e-07,0,0,10.245502263893895,201.9094348199988,TGFB2;TAGLN;SPARC;SERPINE2;TPM2;TPM1;FHL1;TNC;AZGP1;COL4A2;CALD1;ALDH1A1;FILIP1L,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch
LINCS_L1000_Chem_Pert_down,LJP005 HS578T 24H-pelitinib-10,12/126,2.8897237048724774e-09,8.831658857366821e-07,0,0,11.647545830869309,229.01526845778207,PCP4;SPARC;PLN;COL4A2;TPM2;MCAM;TPM1;ALDH1A1;DSTN;NEDD9;FILIP1L;SULF1,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch
LINCS_L1000_Chem_Pert_down,LJP006 BT20 24H-KIN001-043-3.33,12/127,3.1650514521080644e-09,9.517105519621074e-07,0,0,11.545676599902295,225.9615511818768,LGALS1;ACTC1;CSRP1;PEG10;MCAM;STMN1;TPM1;FN1;NEDD9;FILIP1L;LTBP1;SOX4,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch
LINCS_L1000_Chem_Pert_down,LJP006 A375 24H-KIN001-043-10,14/190,3.932772865622865e-09,1.1637886433937631e-06,0,0,8.873837809917354,171.74355679261058,SYNM;SPARC;MCAM;LAMA4;FN1;PLAT;AURKB;AZGP1;COL4A2;STMN1;SPARCL1;COL9A3;ITGA6;CDH19,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch
LINCS_L1000_Chem_Pert_down,LJP005 MCF10A 3H-radicicol-0.37,10/80,4.369312458261998e-09,1.245275344117763e-06,0,0,15.666666666666666,301.5623427012845,TAGLN;PDLIM3;LGALS1;PLN;DES;TNC;PLAT;MYH11;ACTG2;MYLK,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch
LINCS_L1000_Chem_Pert_down,LJP006 A375 24H-geldanamycin-0.04,11/104,4.402226288379712e-09,1.245275344117763e-06,0,0,13.028593740613925,250.6851974496128,SYNM;MIA;TNC;PMP22;PLP1;SPARCL1;PLAT;COL9A3;ITGA6;S100B;CDH19,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch
LINCS_L1000_Chem_Pert_down,LJP006 HCC515 24H-afatinib-10,13/160,4.408527206553256e-09,1.245275344117763e-06,0,0,9.824320688727468,189.0172300334049,SPARC;SERPINE2;TPM2;TPM1;TNC;NEDD9;PLAT;LDHB;COL4A2;PEG10;SPARCL1;FILIP1L;SOX4,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch
LINCS_L1000_Chem_Pert_down,LJP006 A375 24H-geldanamycin-3.33,12/131,4.51852665175112e-09,1.257296901023823e-06,0,0,11.155320555188368,214.35037531222625,SYNM;SPARC;NRN1;COL4A2;TNC;SPARCL1;PLAT;COL9A3;ITGA6;S100B;AURKB;CDH19,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch
LINCS_L1000_Chem_Pert_down,LJP005 HT29 24H-CP466722-10,7/27,4.72633830824724e-09,1.295781251186078e-06,0,0,37.849726775956285,725.5836179002649,NR4A2;EGR2;PCP4;SERPINE2;PEG10;CRYAB;MYLK,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch
LINCS_L1000_Chem_Pert_down,LJP006 HS578T 24H-KIN001-043-10,11/105,4.877081525900498e-09,1.3177308824255503e-06,0,0,12.889337929394983,246.68541471541036,TAGLN;SPARC;COL4A2;TPM2;MCAM;STMN1;TPM1;LMOD1;NEDD9;CRYAB;MYLK,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch
LINCS_L1000_Chem_Pert_down,LJP006 SKBR3 24H-withaferin-a-1.11,13/163,5.5274620876538245e-09,1.4664063385916817e-06,0,0,9.626365348399249,183.03125432491197,SPARC;SULF1;ASPN;PLN;DES;CALD1;PEG10;STMN1;SPARCL1;MYH11;FXYD6;HADH;SOX4,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch
