group,names,scores,logfoldchanges,pvals,pvals_adj
4,ENSG00000168216,-6.57471,-0.9144024,4.874814921726608e-11,2.4825538312342776e-10
4,ENSG00000007312,-6.581437,-4.4204264,4.659224749552378e-11,2.377155484465499e-10
4,ENSG00000144635,-6.5942473,-0.3163151,4.274188858577918e-11,2.1834936697716054e-10
4,ENSG00000127324,-6.597985,-4.038561,4.1678367051184566e-11,2.131885782669287e-10
4,ENSG00000166148,-6.5990295,-5.1658244,4.138575006909072e-11,2.1196286847165542e-10
4,ENSG00000104047,-6.606601,-0.7319439,3.932434126045091e-11,2.016632885151329e-10
4,ENSG00000184588,-6.6074176,-2.4829812,3.910814765104199e-11,2.008120546908446e-10
4,ENSG00000107819,-6.637498,-2.026704,3.190522167830089e-11,1.6424824544813843e-10
4,ENSG00000176903,-6.64799,-1.6430146,2.971217971140618e-11,1.5315556552271227e-10
4,ENSG00000152804,-6.6570477,-4.073525,2.793827887707662e-11,1.441975683978148e-10
4,ENSG00000189001,-6.668134,-0.73229814,2.5907562425056845e-11,1.3406241875837952e-10
4,ENSG00000138081,-6.675963,-0.92652726,2.4561423861988568e-11,1.272612635336195e-10
4,ENSG00000104894,-6.685168,-4.5753226,2.3066025390698875e-11,1.1982350852311102e-10
4,ENSG00000115165,-6.6978536,-4.6214542,2.1150324164170716e-11,1.1001469006070593e-10
4,ENSG00000163762,-6.70822,-5.7773576,1.970128203639481e-11,1.026108439395563e-10
4,ENSG00000115380,-6.716394,-0.85944605,1.8627667797835248e-11,9.714559477358669e-11
4,ENSG00000213853,-6.719004,-0.14609076,1.8297074486988822e-11,9.55460808720043e-11
4,ENSG00000107438,-6.721718,-0.14550586,1.7959476246863876e-11,9.390575815353661e-11
4,ENSG00000133110,-6.739127,-0.4722477,1.5934102475069423e-11,8.342462028832158e-11
4,ENSG00000169429,-6.739611,-1.2904893,1.5881081310809847e-11,8.325599638694546e-11
4,ENSG00000166265,-6.7397265,-2.1224387,1.586851297465983e-11,8.325599638694546e-11
4,ENSG00000129048,-6.740587,-4.3954606,1.5774779143502702e-11,8.291605331670277e-11
4,ENSG00000142892,-6.7461853,-1.6442031,1.5178286938629854e-11,7.988572072963081e-11
4,ENSG00000151500,-6.755277,-0.51058155,1.4256229641864536e-11,7.513164501641389e-11
4,ENSG00000249669,-6.765619,-3.4099212,1.3274063031137233e-11,7.004782602183236e-11
4,ENSG00000102755,-6.767002,-4.771062,1.3147830596338313e-11,6.947334529108751e-11
4,ENSG00000129038,-6.767636,-1.1888995,1.3090377856163951e-11,6.926125849822196e-11
4,ENSG00000186660,-6.7771397,-1.0417185,1.2257831751487017e-11,6.494215497476566e-11
4,ENSG00000176170,-6.789876,-1.8192569,1.1222997397947318e-11,5.953844773446853e-11
4,ENSG00000142627,-6.79987,-0.478015,1.047135313582582e-11,5.56247178529924e-11
4,ENSG00000173692,-6.810108,-0.6946324,9.752540207040066e-12,5.187521386723439e-11
4,ENSG00000102524,-6.8150764,-4.765173,9.421372972355439e-12,5.0180415298830566e-11
4,ENSG00000115828,-6.829597,-1.2498412,8.515361799984264e-12,4.541526293324941e-11
4,ENSG00000144063,-6.8354554,-1.7407973,8.174497920608211e-12,4.365552961606521e-11
4,ENSG00000164125,-6.838831,-2.7103598,7.984209282838099e-12,4.275346336191753e-11
4,ENSG00000084093,-6.8455586,-0.387419,7.617800917630624e-12,4.0846117520807636e-11
4,ENSG00000117143,-6.859097,-0.10077642,6.9297163524971185e-12,3.7206530751662383e-11
4,ENSG00000084676,-6.871057,-1.46982,6.372787995117056e-12,3.43084145093785e-11
4,ENSG00000179403,-6.8749366,-1.943215,6.201741232383223e-12,3.34325672904756e-11
4,ENSG00000126785,-6.883547,-5.148009,5.838044675924333e-12,3.151441120606927e-11
4,ENSG00000133561,-6.8888216,-5.6238484,5.625647279154486e-12,3.0450052931824013e-11
4,ENSG00000115317,-6.8960586,-0.91313773,5.34651144809486e-12,2.8978381832492465e-11
4,ENSG00000244734,-6.8971105,-0.19451176,5.3070862224490675e-12,2.8803724409492904e-11
4,ENSG00000074590,-6.89866,-1.2035091,5.249523935892507e-12,2.8530021390720145e-11
4,ENSG00000155307,-6.9022307,-6.122416,5.119226907673557e-12,2.7859738273053372e-11
4,ENSG00000182149,-6.9349833,-0.69303054,4.062694824899013e-12,2.214002629372759e-11
4,ENSG00000012660,-6.935755,-0.4426174,4.040576536760276e-12,2.2049530896372585e-11
4,ENSG00000113739,-6.941867,-4.826689,3.869521322601697e-12,2.114492526011856e-11
4,ENSG00000163754,-6.9471974,-0.9768014,3.7261388931126885e-12,2.038926890896136e-11
4,ENSG00000092330,-6.9480057,-0.9069693,3.704866567357494e-12,2.0300638725246542e-11
4,ENSG00000102879,-6.9771056,-3.9612527,3.013234248409415e-12,1.6533521253275253e-11
4,ENSG00000165156,-6.9818177,-0.7932827,2.9138519651641368e-12,1.6032197882608732e-11
4,ENSG00000175471,-6.9823265,-4.593912,2.9033121873109663e-12,1.5996210398407528e-11
4,ENSG00000177383,-7.002852,-0.87334484,2.508038282163675e-12,1.3837452591247863e-11
4,ENSG00000185338,-7.0049047,-1.5655618,2.471539134005554e-12,1.3654912342572123e-11
4,ENSG00000152049,-7.021611,-6.7250757,2.1932379747506875e-12,1.2134096679118603e-11
4,ENSG00000164736,-7.032578,-4.711173,2.027515755499387e-12,1.1232774268694665e-11
4,ENSG00000081237,-7.0522532,-5.924187,1.7604362269790169e-12,9.780201260994538e-12
4,ENSG00000119862,-7.0642095,-0.8022773,1.6153280137632326e-12,8.986525806749557e-12
4,ENSG00000185291,-7.0772605,-4.23612,1.4703198988294418e-12,8.191197207963464e-12
4,ENSG00000140391,-7.0813737,-0.903095,1.4273240039241e-12,7.962755949367364e-12
4,ENSG00000166226,-7.090479,-0.16855286,1.3364875037549283e-12,7.466410635502393e-12
4,ENSG00000181649,-7.0914135,-0.22534084,1.327490622261788e-12,7.42652096370231e-12
4,ENSG00000108061,-7.1069126,-0.7940556,1.1866764397792313e-12,6.648047281676366e-12
4,ENSG00000108479,-7.112167,-1.3684205,1.1423518205033035e-12,6.408705865376177e-12
4,ENSG00000165525,-7.1177363,-0.6307541,1.0971389080096675e-12,6.163701730391391e-12
4,ENSG00000155011,-7.1339645,-6.354337,9.751840260660318e-13,5.486267375898913e-12
4,ENSG00000196954,-7.1346664,-0.3703528,9.702210729713356e-13,5.4660342139230175e-12
4,ENSG00000148344,-7.1518173,-2.7480288,8.563655100607423e-13,4.8313992104978406e-12
4,ENSG00000065485,-7.1623516,-3.551873,7.930469780441304e-13,4.4804914013792676e-12
4,ENSG00000158092,-7.170137,-0.481116,7.492268120725827e-13,4.238906998996225e-12
4,ENSG00000175592,-7.197093,-0.44395563,6.150978841836091e-13,3.4899170733821798e-12
4,ENSG00000171475,-7.2432013,-1.0362628,4.382166477463112e-13,2.493409091017418e-12
4,ENSG00000213203,-7.2704787,-5.093255,3.5821557259083584e-13,2.044026091816467e-12
4,ENSG00000124216,-7.270648,-2.8180768,3.5776713183657976e-13,2.044026091816467e-12
4,ENSG00000158716,-7.2817516,-0.36248183,3.2951303645604305e-13,1.885625387445168e-12
4,ENSG00000149798,-7.305622,-2.9628046,2.7598662868597456e-13,1.581585264676072e-12
4,ENSG00000118508,-7.338663,-1.2189159,2.1573786072765139e-13,1.238093892267727e-12
4,ENSG00000169442,-7.339349,-4.16663,2.146354505741852e-13,1.2335370722654323e-12
4,ENSG00000104435,-7.340173,-5.2057176,2.133180065819646e-13,1.2277295342846884e-12
4,ENSG00000130311,-7.38897,-0.69697475,1.4797076415082774e-13,8.528574302641369e-13
4,ENSG00000126264,-7.393215,-4.173061,1.4332037450839807e-13,8.272460289085026e-13
4,ENSG00000176971,-7.413183,-3.71107,1.2330342904566967e-13,7.127365840790154e-13
4,ENSG00000143322,-7.4280863,-1.2819496,1.1018004267780422e-13,6.378005364851185e-13
4,ENSG00000275700,-7.428576,-0.55319524,1.0977297773414102e-13,6.36365088313861e-13
4,ENSG00000114850,-7.4323378,-0.3032425,1.0669484608956835e-13,6.194185549466958e-13
4,ENSG00000135218,-7.4332185,-2.7116177,1.0598673591714982e-13,6.162019530066851e-13
4,ENSG00000164040,-7.447979,-0.42344487,9.478076476026656e-14,5.518530699287717e-13
4,ENSG00000161671,-7.4554467,-0.5179366,8.956371775413904e-14,5.222374213069331e-13
4,ENSG00000086589,-7.47017,-0.61545223,8.009118697176106e-14,4.676857633387507e-13
4,ENSG00000154553,-7.4908257,-2.3632555,6.844162256456785e-14,4.0082941472660525e-13
4,ENSG00000143924,-7.4916677,-0.7897811,6.800389368550443e-14,3.988498163372693e-13
4,ENSG00000175879,-7.5227385,-4.7607346,5.364075262606719e-14,3.1599854271615427e-13
4,ENSG00000185947,-7.5313497,-1.1325048,5.0218522015049744e-14,2.962744661654852e-13
4,ENSG00000148600,-7.5388145,-1.881601,4.742624644090713e-14,2.8021415917818095e-13
4,ENSG00000000419,-7.5424333,-0.12889226,4.612822546896696e-14,2.729480796980293e-13
4,ENSG00000179776,-7.549171,-4.6689243,4.380378221635242e-14,2.595779686894958e-13
4,ENSG00000129351,-7.5735197,-0.41520837,3.6324519076876815e-14,2.1557578087167247e-13
4,ENSG00000165124,-7.5774975,-5.35449,3.52283988390482e-14,2.093812709601676e-13
4,ENSG00000184497,-7.586959,-4.746598,3.275010044736083e-14,1.949410740914335e-13
4,ENSG00000110172,-7.5956593,-0.78846025,3.06229177211832e-14,1.825509253125675e-13
4,ENSG00000112305,-7.601451,-0.58286065,2.928293442665751e-14,1.7482348911437317e-13
4,ENSG00000257727,-7.614805,-0.38667262,2.6408963894184232e-14,1.5790112941216282e-13
4,ENSG00000071282,-7.631885,-1.0306025,2.3134558320254702e-14,1.3853028934284252e-13
