group,names,scores,logfoldchanges,pvals,pvals_adj
7,ENSG00000122224,-0.44701448,-4.44379,0.6548646117390795,0.999709677554118
7,ENSG00000120729,-0.4508642,-3.1516747,0.6520874233544677,0.999709677554118
7,ENSG00000106689,-0.45379624,-4.8919196,0.6499754936321825,0.999709677554118
7,ENSG00000173391,-0.45578492,-5.3587284,0.6485446422888048,0.999709677554118
7,ENSG00000157927,-0.45733386,-22.552061,0.6474310888120038,0.999709677554118
7,ENSG00000099282,-0.45759422,-0.8826133,0.6472440082410402,0.999709677554118
7,ENSG00000171819,-0.45979598,-7.252441,0.6456626611541659,0.999709677554118
7,ENSG00000123329,-0.46576962,-2.5581584,0.6413804182084661,0.999709677554118
7,ENSG00000013725,-0.4693369,-2.4072027,0.6388288441828804,0.999709677554118
7,ENSG00000172116,-0.4706672,-23.130064,0.6378783975685917,0.999709677554118
7,ENSG00000124203,-0.4706672,-23.116451,0.6378783975685917,0.999709677554118
7,ENSG00000145287,-0.4742923,-4.459412,0.6352914806603349,0.999709677554118
7,ENSG00000103168,-0.48076248,-0.46263668,0.630685327548232,0.999709677554118
7,ENSG00000169245,-0.48348492,-2.6908035,0.6287514615492723,0.999709677554118
7,ENSG00000152495,-0.48400056,-22.909487,0.6283854663149098,0.999709677554118
7,ENSG00000143185,-0.48510423,-5.2026114,0.6276024151263881,0.999709677554118
7,ENSG00000158517,-0.4874563,-3.1318357,0.6259350168242486,0.999709677554118
7,ENSG00000181449,-0.487689,-2.0779347,0.6257701621480274,0.999709677554118
7,ENSG00000171951,-0.48845088,-4.857125,0.625230509743004,0.999709677554118
7,ENSG00000127990,-0.48849913,-0.70544463,0.6251963432613867,0.999709677554118
7,ENSG00000186810,-0.49045566,-4.700927,0.6238115003584932,0.999709677554118
7,ENSG00000099985,-0.4943255,-4.278018,0.6210763225835431,0.999709677554118
7,ENSG00000143184,-0.4955975,-4.17192,0.6201784060821026,0.999709677554118
7,ENSG00000105609,-0.49788925,-5.855677,0.6185620952655855,0.999709677554118
7,ENSG00000145416,-0.5011515,-5.591527,0.6162645143715124,0.999709677554118
7,ENSG00000153563,-0.5013339,-23.413593,0.6161361360519062,0.999709677554118
7,ENSG00000100351,-0.5130731,-3.9522326,0.6079001887535764,0.999709677554118
7,ENSG00000109943,-0.5146673,-23.48858,0.6067855484445537,0.999709677554118
7,ENSG00000085265,-0.51911,-4.5009704,0.6036840041431106,0.999709677554118
7,ENSG00000167912,-0.5221918,-3.8944447,0.6015367652363558,0.999709677554118
7,ENSG00000055163,-0.5243047,-1.4051026,0.6000666470952898,0.999709677554118
7,ENSG00000103740,-0.52467006,-1.3117713,0.5998125837071141,0.999709677554118
7,ENSG00000111537,-0.52533394,-23.773085,0.5993510608596267,0.999709677554118
7,ENSG00000133800,-0.5270075,-3.9748511,0.5981883604794267,0.999709677554118
7,ENSG00000147588,-0.53013,-3.5253544,0.5960217760818103,0.999709677554118
7,ENSG00000158887,-0.5315523,-2.6040373,0.5950360913409454,0.999709677554118
7,ENSG00000174946,-0.5339089,-6.582486,0.5934045600156997,0.999709677554118
7,ENSG00000134443,-0.5346673,-22.971268,0.5928799414945161,0.999709677554118
7,ENSG00000149968,-0.5373807,-2.7065284,0.5910046699240267,0.999709677554118
7,ENSG00000007264,-0.5437016,-2.7506433,0.5866468277594998,0.999709677554118
7,ENSG00000171659,-0.5445816,-7.082531,0.5860413014089453,0.999709677554118
7,ENSG00000108387,-0.55010647,-0.7159432,0.5822463716898214,0.999709677554118
7,ENSG00000168333,-0.55252934,-4.9664607,0.5805857263089276,0.999709677554118
7,ENSG00000163564,-0.55305606,-4.2832656,0.5802250251555827,0.999709677554118
7,ENSG00000198598,-0.55313444,-5.282618,0.5801713419803565,0.999709677554118
7,ENSG00000113263,-0.5571917,-5.7507234,0.5773964204633149,0.999709677554118
7,ENSG00000168229,-0.557334,-22.94564,0.577299258747862,0.999709677554118
7,ENSG00000100453,-0.55792,-8.28072,0.5768990199974753,0.999709677554118
7,ENSG00000134222,-0.56088215,-1.2480173,0.5748778618963604,0.999709677554118
7,ENSG00000167757,-0.5616335,0.0011034505,0.5743657326132579,0.999709677554118
7,ENSG00000115085,-0.5617828,-4.511614,0.5742640175987748,0.999709677554118
7,ENSG00000146013,-0.5644469,-2.8997188,0.572449994802291,0.999709677554118
7,ENSG00000237949,-0.5644585,-2.065501,0.5724421300456677,0.999709677554118
7,ENSG00000132692,-0.5752619,-8.214031,0.5651141926659095,0.999709677554118
7,ENSG00000175161,-0.57535034,-2.1550853,0.5650543812676492,0.999709677554118
7,ENSG00000204866,-0.57558,-2.2403786,0.5648990897484039,0.999709677554118
7,ENSG00000171860,-0.5767837,-3.4016762,0.5640855892638623,0.999709677554118
7,ENSG00000158477,-0.57866734,-23.1953,0.5628136538395923,0.999709677554118
7,ENSG00000225783,-0.5837926,-2.8875763,0.5593598452217013,0.999709677554118
7,ENSG00000145681,-0.5840007,-23.303522,0.5592198512811188,0.999709677554118
7,ENSG00000198336,-0.58635277,-2.5565286,0.5576384950029047,0.999709677554118
7,ENSG00000136688,-0.5866739,-3.402772,0.5574227480223943,0.999709677554118
7,ENSG00000188290,-0.5868337,-0.32685417,0.5573153961259867,0.999709677554118
7,ENSG00000125735,-0.58723223,-3.2744074,0.5570477354147846,0.999709677554118
7,ENSG00000027869,-0.59179515,-4.544764,0.5539877776695123,0.999709677554118
7,ENSG00000277511,-0.5956504,-1.2155942,0.5514087975032544,0.999709677554118
7,ENSG00000203747,-0.5960007,-23.60691,0.5511747598108276,0.999709677554118
7,ENSG00000275385,-0.59606504,-3.7657366,0.5511317854579186,0.999709677554118
7,ENSG00000170423,-0.5985287,-2.0439746,0.5494872430396514,0.999709677554118
7,ENSG00000230798,-0.60834646,-4.2386003,0.5429576962230147,0.999709677554118
7,ENSG00000159167,-0.60968184,-1.2690164,0.5420725927171228,0.999709677554118
7,ENSG00000134516,-0.61127347,-6.110387,0.5410185383485804,0.999709677554118
7,ENSG00000143171,-0.61747026,-3.2886431,0.536924594631426,0.999709677554118
7,ENSG00000182263,-0.62033546,-1.9405522,0.5350369650805735,0.999709677554118
7,ENSG00000241794,-0.62107825,-1.7910635,0.5345481386836599,0.999709677554118
7,ENSG00000105122,-0.62977886,-3.0091097,0.5288392843388121,0.999709677554118
7,ENSG00000104722,-0.6332783,-3.2229028,0.5265519278965216,0.999709677554118
7,ENSG00000110448,-0.6373341,-23.383389,0.5239072562503919,0.999709677554118
7,ENSG00000115523,-0.6395957,-3.1407936,0.522435495625617,0.999709677554118
7,ENSG00000062282,-0.6420563,-1.1694872,0.5208366366333093,0.999709677554118
7,ENSG00000073737,-0.64325446,-6.1309514,0.5200590206127429,0.999709677554118
7,ENSG00000169507,-0.6451748,-5.0836616,0.5188139320407255,0.999709677554118
7,ENSG00000102245,-0.6472881,-6.533311,0.5174454974318223,0.999709677554118
7,ENSG00000127743,-0.64850336,-2.3585687,0.5166594537388846,0.999709677554118
7,ENSG00000134460,-0.6506674,-23.663267,0.5152611924635022,0.999709677554118
7,ENSG00000129946,-0.6519847,-2.241945,0.5144110540603501,0.999709677554118
7,ENSG00000123119,-0.65395427,-8.070239,0.5131412626125322,0.999709677554118
7,ENSG00000179915,-0.66342986,-2.6992881,0.5070552922972493,0.999709677554118
