ensembl_id_stripped	gene_symbol	source_map	present_in_hvg	present_in_raw	duplicated_symbol_in_raw	notes
ENSG00000139174	PRICKLE1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000163637	PRICKLE2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000012211	PRICKLE3	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000198056	PRIM1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000146143	PRIM2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000175785	PRIMA1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000164306	PRIMPOL	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000132356	PRKAA1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000162409	PRKAA2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000111725	PRKAB1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000131791	PRKAB2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000072062	PRKACA	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000142875	PRKACB	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000181929	PRKAG1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000106617	PRKAG2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000239911	PRKAG2-AS1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000108946	PRKAR1A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000188191	PRKAR1B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000114302	PRKAR2A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000224424	PRKAR2A-AS1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000154229	PRKCA	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000166501	PRKCB	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000163932	PRKCD	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000171132	PRKCE	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000163558	PRKCI	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000130175	PRKCSH	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000067606	PRKCZ	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000182873	PRKCZ-AS1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000184304	PRKD1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000105287	PRKD2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000115825	PRKD3	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000253729	PRKDC	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000185532	PRKG1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000138669	PRKG2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000185345	PRKN	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000180228	PRKRA	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000128563	PRKRIP1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000183943	PRKX	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000119973	PRLHR	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000113494	PRLR	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000126457	PRMT1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000160310	PRMT2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000185238	PRMT3	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000100462	PRMT5	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000198890	PRMT6	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000132600	PRMT7	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000111218	PRMT8	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000164169	PRMT9	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000282961	PRNCR1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000171867	PRNP	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000228672	PROB1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000115718	PROC	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000167525	PROCA1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000100033	PRODH	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000163421	PROK2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000169618	PROKR1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000184500	PROS1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000120685	PROSER1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000148426	PROSER2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000167595	PROSER3	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000165630	PRPF18	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000110107	PRPF19	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000117360	PRPF3	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000105618	PRPF31	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000134748	PRPF38A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000134186	PRPF38B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000185246	PRPF39	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000136875	PRPF4	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000196504	PRPF40A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000110844	PRPF40B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000112739	PRPF4B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000101161	PRPF6	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000174231	PRPF8	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000112619	PRPH2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000147224	PRPS1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000101911	PRPS2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000161542	PRPSAP1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000141127	PRPSAP2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000068489	PRR11	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000126464	PRR12	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000205352	PRR13	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000156858	PRR14	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000183530	PRR14L	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000176532	PRR15	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000188368	PRR19	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000224383	PRR29	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000264954	PRR29-AS1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000204576	PRR3	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000182257	PRR34	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000241990	PRR34-AS1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000183248	PRR36	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000186654	PRR5	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000135362	PRR5L	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000131188	PRR7	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000246334	PRR7-AS1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000164244	PRRC1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000204469	PRRC2A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000130723	PRRC2B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000117523	PRRC2C	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000130962	PRRG1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000126460	PRRG2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000130032	PRRG3	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000204314	PRRT1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000167371	PRRT2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000163704	PRRT3	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000230082	PRRT3-AS1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000224940	PRRT4	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000116132	PRRX1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000236024	PRRX2-AS1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000164099	PRSS12	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000146250	PRSS35	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000178226	PRSS36	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000183292	PRSS40A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000151006	PRSS53	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000099256	PRTFDC1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000196415	PRTN3	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000143363	PRUNE1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000197746	PSAP	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000059915	PSD	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000146005	PSD2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000156011	PSD3	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000125637	PSD4	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000080815	PSEN1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000143801	PSEN2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000205155	PSENEN	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000225877	PSG8-AS1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000164985	PSIP1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000159792	PSKH1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000129084	PSMA1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000106588	PSMA2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000100567	PSMA3	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000257621	PSMA3-AS1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000041357	PSMA4	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000143106	PSMA5	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000100902	PSMA6	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000101182	PSMA7	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000008018	PSMB1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000205220	PSMB10	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000126067	PSMB2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000277791	PSMB3	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000159377	PSMB4	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000100804	PSMB5	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000142507	PSMB6	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000136930	PSMB7	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000204264	PSMB8	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000204261	PSMB8-AS1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000240065	PSMB9	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000100764	PSMC1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000161057	PSMC2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000165916	PSMC3	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000013275	PSMC4	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000087191	PSMC5	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000100519	PSMC6	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000173692	PSMD1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000101843	PSMD10	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000108671	PSMD11	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000197170	PSMD12	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000185627	PSMD13	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000115233	PSMD14	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000175166	PSMD2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000108344	PSMD3	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000159352	PSMD4	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000095261	PSMD5	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000163636	PSMD6	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000243410	PSMD6-AS1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000239653	PSMD6-AS2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000103035	PSMD7	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000099341	PSMD8	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000110801	PSMD9	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000092010	PSME1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000100911	PSME2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000131467	PSME3	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000068878	PSME4	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000125818	PSMF1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000183527	PSMG1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000128789	PSMG2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000157778	PSMG3	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000230487	PSMG3-AS1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000180822	PSMG4	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000204540	PSORS1C1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000121390	PSPC1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000226352	PSPC1-AS2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000146733	PSPH	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000125650	PSPN	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000179988	PSTK	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000140368	PSTPIP1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000152229	PSTPIP2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000188647	PTAR1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000011304	PTBP1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000117569	PTBP2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000119314	PTBP3	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000106246	PTCD1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000132300	PTCD3	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000185920	PTCH1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000117425	PTCH2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000244694	PTCHD4	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000156471	PTDSS1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000174915	PTDSS2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000171862	PTEN	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000165983	PTER	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000168229	PTGDR	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000183134	PTGDR2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000171522	PTGER4	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000148334	PTGES2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000110958	PTGES3	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000267060	PTGES3L	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000134247	PTGFRN	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000160013	PTGIR	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000106853	PTGR1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000140043	PTGR2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000095303	PTGS1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000160801	PTH1R	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000144407	PTH2R	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000169398	PTK2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000120899	PTK2B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000187514	PTMA	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000159335	PTMS	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000104960	PTOV1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000268006	PTOV1-AS1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000112245	PTP4A1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000184007	PTP4A2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000119383	PTPA	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000158079	PTPDC1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000110536	PTPMT1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000196396	PTPN1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000179295	PTPN11	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000127947	PTPN12	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000163629	PTPN13	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000152104	PTPN14	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000072135	PTPN18	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000175354	PTPN2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000204179	PTPN20	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000070778	PTPN21	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000134242	PTPN22	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000076201	PTPN23	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000070159	PTPN3	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000088179	PTPN4	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000111679	PTPN6	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000169410	PTPN9	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000132670	PTPRA	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000153707	PTPRD	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000144724	PTPRG	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000080031	PTPRH	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000149177	PTPRJ	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000152894	PTPRK	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000054356	PTPRN	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000155093	PTPRN2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000151490	PTPRO	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000139304	PTPRQ	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000153233	PTPRR	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000105426	PTPRS	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000196090	PTPRT	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000187024	PTRH1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000141378	PTRH2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000184924	PTRHD1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000150787	PTS	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000183255	PTTG1IP	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000250254	PTTG2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000130021	PUDP	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000179950	PUF60	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000134644	PUM1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000055917	PUM2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000080608	PUM3	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000185129	PURA	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000146676	PURB	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000172733	PURG	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000177192	PUS1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000162927	PUS10	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000110060	PUS3	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000091127	PUS7	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000129317	PUS7L	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000169972	PUSL1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000073008	PVR	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000249859	PVT1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000257151	PWAR6	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000136045	PWP1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000241945	PWP2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000170234	PWWP2A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000171813	PWWP2B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000168994	PXDC1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000147485	PXDNL	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000168297	PXK	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000089159	PXN	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000255857	PXN-AS1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000179165	PXT1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000155893	PXYLP1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000103490	PYCARD	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000261359	PYCARD-AS1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000143811	PYCR2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000104524	PYCR3	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000100994	PYGB	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000100504	PYGL	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000068976	PYGM	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000171016	PYGO1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000163348	PYGO2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000163564	PYHIN1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000170473	PYM1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000121350	PYROXD1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000119943	PYROXD2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000145337	PYURF	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000131096	PYY	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000126838	PZP	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000172053	QARS	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000112531	QKI	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000011478	QPCTL	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000103485	QPRT	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000198218	QRICH1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000129646	QRICH2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000130348	QRSL1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000060749	QSER1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000116260	QSOX1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000165661	QSOX2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000213339	QTRT1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000151576	QTRT2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000104679	R3HCC1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000166024	R3HCC1L	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000048991	R3HDM1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000179912	R3HDM2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000198858	R3HDM4	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000084733	RAB10	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000103769	RAB11A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000185236	RAB11B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000269386	RAB11B-AS1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000107560	RAB11FIP2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000090565	RAB11FIP3	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000131242	RAB11FIP4	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000135631	RAB11FIP5	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000206418	RAB12	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000143545	RAB13	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000119396	RAB14	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000139998	RAB15	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000124839	RAB17	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000099246	RAB18	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000138069	RAB1A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000174903	RAB1B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000139832	RAB20	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000080371	RAB21	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000124209	RAB22A	10x_features / GTF	False	True	False	from raw.gene_symbol
