Gene_set,term,Overlap,P-value,Adjusted_P_value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,library,tag
Drug_Perturbations_from_GEO_up,PLX4032 DB05238 human GSE50649 sample 2558,13/277,2.6112581209930826e-06,5.962618961323076e-05,0,0,5.437810306454375,69.9067405765382,CYFIP2;SHC4;FGFBP2;SEMA3C;ARHGAP24;RERG;CDH7;AIF1L;TSPAN15;NOV;MPZ;CRYAB;SOX4,Drug_Perturbations_from_GEO_up,Myofibroblasts_UP→UPmatch
Drug_Perturbations_from_GEO_up,metoprolol DB00264 human GSE3356 sample 2786,17/469,2.61337393921888e-06,5.962618961323076e-05,0,0,4.208476136886797,54.09940721743335,TAGLN;SPARC;SERPINE2;TNFAIP6;SEMA3C;TGFB1I1;TPM1;FN1;DSTN;PLAT;SULF1;LTBP1;LDHB;SH3BGRL;PGRMC1;RAP1A;COL4A2,Drug_Perturbations_from_GEO_up,Myofibroblasts_UP→UPmatch
Drug_Perturbations_from_GEO_up,irinotecan DB00762 rat GSE11722 sample 2768,15/379,3.60935893809492e-06,8.023882562380244e-05,0,0,4.579120879120879,57.38545301874609,TNC;FN1;LPL;SORBS2;S100B;LTBP1;ASPN;NR4A1;MFAP4;RGCC;LGALS1;SH3BP5;SPARCL1;VIM;CRYAB,Drug_Perturbations_from_GEO_up,Myofibroblasts_UP→UPmatch
Drug_Perturbations_from_GEO_up,cisplatin DB00515 human GSE47856 sample 3150,16/431,3.848182731552333e-06,8.340936070639683e-05,0,0,4.297465724968841,53.58041390534309,CYFIP2;CPM;EGR2;TNFAIP6;FN1;SEMA3E;HSD17B6;S100B;LTBP1;ARHGAP24;ACTA2;PDLIM3;ALDH1A1;ITGA8;ITGA7;CRYAB,Drug_Perturbations_from_GEO_up,Myofibroblasts_UP→UPmatch
Drug_Perturbations_from_GEO_up,resveratrol DB02709 human GSE25412 sample 3500,12/250,5.083952353811566e-06,0.00010750699245742994,0,0,5.543952412425645,67.57757315495832,RCAN1;NR4A1;PTPRE;CPM;SERPINE2;MCAM;SEMA3B;NEDD9;ITGA6;SERPINB9;FBXO32;LPIN1,Drug_Perturbations_from_GEO_up,Myofibroblasts_UP→UPmatch
Drug_Perturbations_from_GEO_up,PLX4032 DB05238 human GSE24862 sample 2569,12/252,5.514624421293396e-06,0.00011383760412527082,0,0,5.497191011235955,66.56057701232314,SOX2;SHC4;CPM;PLA2G16;MLIP;SEMA3C;ALDH1B1;ITGA8;LPIN1;CRYAB;SOX4;AIF1L,Drug_Perturbations_from_GEO_up,Myofibroblasts_UP→UPmatch
Drug_Perturbations_from_GEO_up,etanercept DB00005 human GSE11903 sample 2610,12/253,5.74174891337491e-06,0.00011576968157897782,0,0,5.474101356706607,66.06006861187284,MLIP;PCP4;SPARC;NRN1;TGFB1I1;PLP1;EFHD1;S100B;CTNNAL1;ASPN;CDH19;MYLK,Drug_Perturbations_from_GEO_up,Myofibroblasts_UP→UPmatch
Drug_Perturbations_from_GEO_up,menadione DB00170 mouse GSE23725 sample 2780,14/348,6.3893818601795625e-06,0.00012589986529035638,0,0,4.638405008165488,55.47937336322468,SPARC;SEMA3C;DSTN;LPL;MFAP4;LDHB;SH3BGRL;PGRMC1;FXYD1;PMP22;SPARCL1;VIM;HADH;MYL9,Drug_Perturbations_from_GEO_up,Myofibroblasts_UP→UPmatch
Drug_Perturbations_from_GEO_up,Capsaicin 1548943 rat GSE59727 sample 3693,12/257,6.734625491374589e-06,0.00012975378446715042,0,0,5.38362760834671,64.10957461628696,MYOC;MME;FXYD1;ALDH1A1;SH3BP5;EFHD1;PLAT;S100B;MYL9;SCRG1;RAMP1;MYLK,Drug_Perturbations_from_GEO_up,Myofibroblasts_UP→UPmatch
Drug_Perturbations_from_GEO_up,methylprednisolone 6741 rat GSE490 sample 3671,10/175,6.962989851824652e-06,0.00013123722177243422,0,0,6.614478114478114,78.54627674112922,NR4A1;ACTA1;PDLIM3;DES;ACTC1;PPP1R1A;MYOC;CKM;CASQ2;CRYAB,Drug_Perturbations_from_GEO_up,Myofibroblasts_UP→UPmatch
Drug_Perturbations_from_GEO_up,isoflurane DB00753 rat GSE1779 sample 2770,14/353,7.514723826079856e-06,0.00013862267143002627,0,0,4.5688187181550015,53.90587599636723,CYFIP2;GPM6A;SPARC;NRN1;SERPINE2;ARPP21;DSTN;PLAT;S100B;MT3;LDHB;MAL;VIM;SNCA,Drug_Perturbations_from_GEO_up,Myofibroblasts_UP→UPmatch
Drug_Perturbations_from_GEO_up,"2,3,7,8-tetrachlorodibenzo-p-dioxin 10852289 mouse GSE2812 sample 3601",15/405,8.021500561511735e-06,0.0001448883538923057,0,0,4.268131868131868,50.079634657894346,SLC12A2;TAGLN;TPM2;MCAM;FHL1;LPP;MT3;WFDC2;SH3BGRL;LGALS1;FXYD1;S100A6;ANXA6;HADH;RAMP1,Drug_Perturbations_from_GEO_up,Myofibroblasts_UP→UPmatch
Drug_Perturbations_from_GEO_up,azathioprine DB00993 human GSE38713 sample 3194,14/361,9.683252982151836e-06,0.0001713342925617478,0,0,4.461651820801677,51.51027292644165,AOC3;MYOCD;SPARC;TNFAIP6;MME;LPL;PLAT;SULF1;ASPN;KLK6;NR4A2;PLA2G16;CRYAB;GPM6B,Drug_Perturbations_from_GEO_up,Myofibroblasts_UP→UPmatch
Drug_Perturbations_from_GEO_up,formaldehyde 712 rat GSE7002 sample 3539,11/224,1.0237317175599448e-05,0.00017751507982489444,0,0,5.6539197943714425,64.96054732858994,CPM;PCP4;TAGLN;PLLP;MPZ;PLP1;MAL;MBP;S100B;CRYAB;KLK6,Drug_Perturbations_from_GEO_up,Myofibroblasts_UP→UPmatch
Drug_Perturbations_from_GEO_up,amoxicillin DB01060 rat GSE2354 sample 2676,11/230,1.3120581477387816e-05,0.0002230498851155929,0,0,5.497334251677253,61.79733995281596,SYNM;DES;MME;CALD1;TPM2;FN1;SPARCL1;MYH11;HADH;ACTG2;MYLK,Drug_Perturbations_from_GEO_up,Myofibroblasts_UP→UPmatch
